,molecule_chembl_id,canonical_smiles,0,pIC50
1501,CHEMBL4110848,CCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CCC3)ncc12,active,8.853871964321762
1502,CHEMBL4113918,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CCC3)ncc12,active,8.397940008672037
1503,CHEMBL3930520,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCCCC(F)(F)F)c2cn1)c1ccccc1,active,8.229147988357855
1504,CHEMBL3907982,CCOc1n[nH]c2cc(NC(=O)NC3CCN(CC(F)(F)F)C3)ncc12,active,7.605548319173784
1505,CHEMBL3935934,COCC(C)(NC(=O)Nc1cc2[nH]nc(OC)c2cn1)c1ccccc1,active,6.436875039661956
1506,CHEMBL3920471,CCOc1n[nH]c2cc(NC(=O)NC(C)(COC)c3ccccc3)ncc12,active,7.18111458540599
1507,CHEMBL3944883,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@@H]3CCCO3)ncc12,active,8.244125144327509
1508,CHEMBL4107894,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@H]3CCCO3)ncc12,active,8.468521082957745
1509,CHEMBL4114392,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)[C@H]3CCCO3)ncc12,active,6.422278475490979
1510,CHEMBL3927072,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)[C@@H]3CCCO3)ncc12,intermediate,5.984640244590786
1511,CHEMBL3929876,CCOc1n[nH]c2cc(NC(=O)NC(CS(C)(=O)=O)c3ccccc3)ncc12,active,8.113509274827518
1512,CHEMBL4114160,COc1n[nH]c2cc(NC(=O)N[C@H](C[S+](C)[O-])c3ccccc3)ncc12,active,6.8458804744841535
1513,CHEMBL3940000,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)c3ccco3)ncc12,active,7.275724130399211
1514,CHEMBL4110337,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)c3ccco3)ncc12,active,6.680893940690224
1515,CHEMBL4109183,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(C(C)(C)O)c12,active,7.392544976785332
1516,CHEMBL4110858,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)nc(C(C)(C)O)c12,active,7.192464971931146
1517,CHEMBL4115502,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)nc([C@H](C)O)c12,active,7.528708288941061
1518,CHEMBL4115610,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)nc([C@@H](C)O)c12,active,8.267606240177031
1519,CHEMBL4107131,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(C(O)C3CC3)c12,active,7.924453038607469
1520,CHEMBL4110418,CCC(O)c1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OC)c12,active,7.669586226650809
1521,CHEMBL4106452,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(COC(C)=O)c12,active,8.602059991327963
1522,CHEMBL4106518,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(C#N)c12,active,7.199282921717615
1523,CHEMBL4114822,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(C(C)=O)c12,active,7.787812395596042
1524,CHEMBL4106853,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(-c3nnc(C)o3)c12,active,8.721246399047171
1525,CHEMBL4107493,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(-c3nnc(C)s3)c12,active,8.075720713938118
1526,CHEMBL4106565,CNC(=O)c1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OC)c12,active,6.854492828590337
1527,CHEMBL4109508,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(C(=O)N(C)C)c12,active,6.551139154392559
1528,CHEMBL4111994,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(N)c12,active,8.301029995663981
1529,CHEMBL4109930,CNc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OC)c12,active,8.823908740944319
1530,CHEMBL4114040,CCNc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OC)c12,active,8.853871964321762
1531,CHEMBL4114089,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(-c3ccnc(C)c3)c12,active,8.102372908709558
1532,CHEMBL4110149,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(NC(C)=O)c12,active,8.167491087293763
1533,CHEMBL3946607,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)O)nc(-c3nnc(C)o3)c12,active,8.05551732784983
1534,CHEMBL4111711,COc1ccccc1Nc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OC)c12,active,7.297569463554475
1535,CHEMBL4113512,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(-c3cn[nH]c3)c12,active,8.455931955649724
1536,CHEMBL3956320,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)cc3)C(C)(C)O)nc(CO)c12,active,8.744727494896694
1537,CHEMBL4109110,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(-c3n[nH]c(=O)o3)c12,active,7.539102157243452
1538,CHEMBL3928671,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)O)nc(-c3n[nH]c(=O)o3)c12,intermediate,5.85325198636936
1539,CHEMBL4112503,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(-c3cnco3)c12,active,8.638272163982407
1540,CHEMBL3944087,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)O)nc(-c3cnco3)c12,active,8.366531544420413
1541,CHEMBL4112480,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)O)nc(-c3cnco3)c12,active,9.0
1542,CHEMBL3956179,COc1n[nH]c2cc(NC(=O)NCC(C)c3ccccc3)ncc12,active,6.771086594005312
1543,CHEMBL4109657,COc1n[nH]c2cc(NC(=O)N[C@H](C)C3CCCCC3)ncc12,active,6.643591672961019
1544,CHEMBL3929664,COc1n[nH]c2cc(NC(=O)NC3CNc4ccccc4C3)ncc12,active,6.5730010412434625
1545,CHEMBL3957223,COc1n[nH]c2cc(NC(=O)NC3COc4ccccc4C3)ncc12,active,6.70092873997259
1546,CHEMBL4114178,COc1n[nH]c2cc(NC(=O)N[C@@H]3CCOc4ccccc43)ncc12,active,6.013990068146739
1547,CHEMBL3968229,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CCCC3)ncc12,active,8.468521082957745
1548,CHEMBL3978575,COc1n[nH]c2cc(NC(=O)NC3CCCC3c3ccccc3)ncc12,active,6.84103473961659
1549,CHEMBL3965201,CCOc1ncccc1CNC(=O)Nc1cc2[nH]nc(OC)c2cn1,active,7.071092309756048
1550,CHEMBL3976263,COc1n[nH]c2cc(NC(=O)NCc3ccc(F)c(Cl)c3)ncc12,active,6.67264106561367
1551,CHEMBL3943583,COc1n[nH]c2cc(NC(=O)NCc3cccc(F)c3)ncc12,active,7.079354998593212
1552,CHEMBL3967760,COc1n[nH]c2cc(NC(=O)NCc3c(C)cccc3Cl)ncc12,active,6.327532686931918
1553,CHEMBL3938182,COc1n[nH]c2cc(NC(=O)NCc3ccccc3OC(F)F)ncc12,active,7.18111458540599
1554,CHEMBL3891992,COc1ccccc1CNC(=O)Nc1cc2[nH]nc(OC)c2cn1,active,7.199970640755866
1555,CHEMBL3966825,COc1cccc(F)c1CNC(=O)Nc1cc2[nH]nc(OC)c2cn1,active,7.384049948343599
1556,CHEMBL4110845,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3cccc(F)c3)ncc12,active,7.853871964321762
1557,CHEMBL3952296,COc1n[nH]c2cc(NC(=O)NCc3c(F)cccc3Cl)ncc12,active,7.012780770091995
1558,CHEMBL4113664,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)c(Cl)c3)ncc12,active,7.274905478918531
1559,CHEMBL4106641,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3cccc(Cl)c3)ncc12,active,7.374687549038326
1560,CHEMBL4108499,CC[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2cn1)c1ccc(Cl)cc1,active,7.530177984021837
1561,CHEMBL4113805,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)c(Cl)c3)ncc12,active,7.692503962086787
1562,CHEMBL4114874,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)cc3)ncc12,active,6.794795636051855
1563,CHEMBL3905854,COc1n[nH]c2cc(NC(=O)NCc3cccnc3N(C)C)ncc12,active,6.522300071667869
1564,CHEMBL3965054,COc1n[nH]c2cc(NC(=O)NC(C)c3ccc(F)c(F)c3)ncc12,active,7.108462542327436
1565,CHEMBL4111406,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)c(C)c3)ncc12,active,7.134896025358872
1566,CHEMBL4115279,COC(C)(C)COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,7.555955204081924
1567,CHEMBL4115357,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCNC3)c2cn1)c1ccccc1,active,6.960585880823863
1568,CHEMBL4109902,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCCN(C)C)c2cn1)c1ccccc1,active,6.996970529446382
1569,CHEMBL4112065,CCC(O)COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,8.1249387366083
1570,CHEMBL4110670,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCC(O)CO)c2cn1)c1ccccc1,active,8.721246399047171
1571,CHEMBL4112635,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCC3CCOCC3)c2cn1)c1ccccc1,active,8.795880017344075
1572,CHEMBL3924351,C[C@@H](CO)COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,8.508638306165727
1573,CHEMBL4109539,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCC3CCOC3)c2cn1)c1ccccc1,active,8.267606240177031
1574,CHEMBL4113603,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCC(O)CF)c2cn1)c1ccccc1,active,8.508638306165727
1575,CHEMBL4110415,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCc3cncs3)c2cn1)c1ccccc1,active,8.721246399047171
1576,CHEMBL4113234,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCC3CCCCO3)c2cn1)c1ccccc1,active,7.774690718274137
1577,CHEMBL4115073,Cc1cc(COc2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)on1,active,8.619788758288394
1578,CHEMBL4111991,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCCn3cccn3)c2cn1)c1ccccc1,active,8.060480747381382
1579,CHEMBL4115530,Cc1nccn1CCOc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,8.537602002101044
1580,CHEMBL4113726,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCC3CCCO3)c2cn1)c1ccccc1,active,7.703334809738469
1581,CHEMBL4113063,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC[C@H]3CCC(=O)N3)c2cn1)c1ccccc1,active,8.494850021680094
1582,CHEMBL4109803,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCCN3CCCC3=O)c2cn1)c1ccccc1,active,8.259637310505756
1583,CHEMBL4115615,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCCC3CCCCN3)c2cn1)c1ccccc1,active,6.675511766692344
1584,CHEMBL4108715,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC[C@@H]3CCC(=O)N3)c2cn1)c1ccccc1,active,7.761953896871204
1585,CHEMBL4107334,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCc3cscn3)c2cn1)c1ccccc1,active,7.0670191780768015
1586,CHEMBL4112402,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)cc3)nc(CO)c12,active,8.657577319177793
1587,CHEMBL4111099,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCOC3)c2cn1)c1ccccc1,active,8.193820026016112
1588,CHEMBL4110284,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC3CCOC3)c2cn1)c1ccccc1,active,8.744727494896694
1589,CHEMBL4111589,COc1n[nH]c2cc(NC(=O)N[C@H](C)C3CCCCC3)nc(CO)c12,active,8.036212172654444
1590,CHEMBL3946516,COc1n[nH]c2cc(NC(=O)NC3CNc4ccccc4C3)nc(CO)c12,active,7.075720713938118
1591,CHEMBL3918662,CCOc1ncccc1CNC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1,active,6.488383979430862
1592,CHEMBL3941166,COc1n[nH]c2cc(NC(=O)NCc3ccccc3OC(F)F)nc(CO)c12,active,7.549750891680639
1593,CHEMBL3909735,COc1ccccc1CNC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1,active,7.303643611266668
1594,CHEMBL3932165,COc1cccc(F)c1CNC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1,active,7.7594507517174005
1595,CHEMBL4110919,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3cccc(F)c3)nc(CO)c12,active,8.795880017344075
1596,CHEMBL4108533,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)c(Cl)c3)nc(CO)c12,active,8.823908740944319
1597,CHEMBL4111605,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3cccc(Cl)c3)nc(CO)c12,active,8.823908740944319
1598,CHEMBL4113515,CC[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1)c1ccc(Cl)cc1,active,8.275724130399212
1599,CHEMBL4107801,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)c(Cl)c3)nc(CO)c12,active,8.920818753952375
1600,CHEMBL3933660,COc1n[nH]c2cc(NC(=O)NCc3cccnc3N(C)C)nc(CO)c12,active,6.264161665682926
1601,CHEMBL3902183,COc1n[nH]c2cc(NC(=O)NC(C)c3ccc(F)c(F)c3)nc(CO)c12,active,8.397940008672037
1602,CHEMBL4108276,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)c(C)c3)nc(CO)c12,active,8.958607314841775
1603,CHEMBL4108153,COC[C@@H](C)NC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1,active,6.211619484680437
1604,CHEMBL3977327,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CCCC3)nc(CO)c12,active,8.537602002101044
1605,CHEMBL4112209,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)cc3)nc([C@H](C)O)c12,active,7.519993057042849
1606,CHEMBL4109965,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3cccc(Cl)c3)nc([C@H](C)O)c12,active,7.863279432843593
1607,CHEMBL4109188,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3cccc(F)c3)nc([C@H](C)O)c12,active,7.510041520575165
1608,CHEMBL4111796,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)c(Cl)c3)nc([C@H](C)O)c12,active,7.732828271596986
1609,CHEMBL4110396,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)c(Cl)c3)nc([C@H](C)O)c12,active,8.130768280269024
1610,CHEMBL3975400,COc1n[nH]c2cc(NC(=O)NC(C)c3ccc(F)c(F)c3)nc([C@H](C)O)c12,active,7.320572103387881
1611,CHEMBL4114073,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)c(C)c3)nc([C@H](C)O)c12,active,7.982966660701219
1612,CHEMBL3931618,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C3(O)CCCC3)nc([C@H](C)O)c12,active,8.207608310501746
1613,CHEMBL3955719,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2c([C@H](C)O)n1)c1ccc(F)cc1,active,7.371611069949688
1614,CHEMBL3890995,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@H]3CCCO3)nc([C@H](C)O)c12,active,7.015022873584507
1615,CHEMBL3969395,CCC(NC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1)c1ccccn1,active,6.685922008220787
1616,CHEMBL3945978,COCC(NC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1)c1ccccn1,intermediate,5.860750782428393
1617,CHEMBL4112761,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)c(F)c3)nc(CO)c12,active,8.795880017344075
1618,CHEMBL3908114,COc1n[nH]c2cc(NC(=O)N[C@@H]3CN(C)C[C@H]3c3ccccc3)nc(CO)c12,active,8.795880017344075
1619,CHEMBL4110160,COc1n[nH]c2cc(NC(=O)N[C@H]3CN(C)C[C@@H]3c3ccccc3)nc(CO)c12,active,7.161780778092374
1620,CHEMBL4108870,COc1n[nH]c2cc(NC(=O)N[C@@H]3CN(C)C[C@H]3OC)nc(CO)c12,active,6.980468315468745
1621,CHEMBL4110959,CCO[C@@H]1CN(C)C[C@H]1NC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1,active,7.400116927926312
1622,CHEMBL4108046,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)c(C(F)(F)F)c3)nc(CO)c12,active,8.337242168318426
1623,CHEMBL4112301,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)c(OC(F)(F)F)c3)nc(CO)c12,active,7.212539525481585
1624,CHEMBL4111415,COc1cc([C@@H](C)NC(=O)Nc2cc3[nH]nc(OC)c3c(CO)n2)ccc1Cl,active,8.698970004336019
1625,CHEMBL4107991,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(Cl)c(O)c3)nc(CO)c12,active,9.301029995663981
1626,CHEMBL4110448,COc1n[nH]c2cc(NC(=O)N[C@H](CO)c3ccc(Cl)c(Cl)c3)nc(CO)c12,intermediate,5.800519085137644
1627,CHEMBL3910236,COC(=O)[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1)c1ccc(F)cc1,active,6.018498511851753
1628,CHEMBL3929819,COc1n[nH]c2cc(NC(=O)NC(c3ccc(F)c(F)c3)C(C)(C)O)nc(CO)c12,active,8.67778070526608
1629,CHEMBL3972370,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(Cl)cc3)C(C)(C)O)nc(CO)c12,active,8.853871964321762
1630,CHEMBL4106719,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccc(Cl)cc3)C(C)(C)O)nc(CO)c12,active,6.946537395074545
1631,CHEMBL4113599,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccc(Cl)c(Cl)c3)C(C)(C)O)nc(CO)c12,active,7.490797477668897
1632,CHEMBL3928337,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)c3ccnn3C)nc(CO)c12,active,7.97061622231479
1633,CHEMBL4110997,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)c3ccnn3C)nc(CO)c12,active,6.97469413473523
1634,CHEMBL3933794,COC(=O)[C@@H](NC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1)c1ccccn1,active,6.977159389123472
1635,CHEMBL4108807,COC(=O)[C@H](NC(=O)Nc1cc2[nH]nc(OC)c2c(CO)n1)c1ccccn1,active,7.173925197299173
1636,CHEMBL3909324,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccn3)C(C)(C)O)nc(CO)c12,active,6.784098186795968
1637,CHEMBL4108015,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccn3)C(C)(C)O)nc(CO)c12,intermediate,5.994390554639719
1638,CHEMBL3924000,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)c(Cl)c3)C(C)(C)O)nc(CO)c12,active,8.657577319177793
1639,CHEMBL3892731,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)c(C)c3)C(C)(C)O)nc(CO)c12,active,9.397940008672037
1640,CHEMBL4108336,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccc(F)c(C)c3)C(C)(C)O)nc(CO)c12,active,6.82739706879014
1641,CHEMBL3921649,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)c(F)c3)C(C)(C)O)nc(CO)c12,active,9.096910013008056
1642,CHEMBL4115481,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccc(F)c(F)c3)C(C)(C)O)nc(CO)c12,active,6.737786294523583
1643,CHEMBL4114644,CCOc1n[nH]c2c(F)c(NC(=O)N[C@H](COC)c3ccccc3)ncc12,active,8.657577319177793
1644,CHEMBL4108802,CCOc1n[nH]c2c(F)c(NC(=O)N[C@H](COC)c3ccc(F)cc3)ncc12,active,8.4089353929735
1645,CHEMBL4110068,CCOc1n[nH]c2c(F)c(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12,active,8.045757490560675
1646,CHEMBL4113590,COc1n[nH]c2cc(NC(=O)N[C@H]3c4ccccc4C[C@H]3O)ncc12,active,7.145086977692144
1647,CHEMBL3956757,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@@H](O)C(C)C)ncc12,active,7.347753658996677
1648,CHEMBL4108801,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)[C@@H](O)C(C)C)ncc12,intermediate,5.955460239607589
1649,CHEMBL4113367,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)[C@H](O)C(C)C)ncc12,intermediate,5.6534514414515264
1650,CHEMBL4110874,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)[C@H](O)CO)ncc12,intermediate,5.901702463505302
1651,CHEMBL4106855,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@H](O)CO)ncc12,active,8.455931955649724
1652,CHEMBL3916027,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@@H](O)CO)ncc12,active,8.4089353929735
1653,CHEMBL4113449,COc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)[C@@H](O)C(C)C)nc(CO)c12,active,7.377785977033705
1654,CHEMBL3953831,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@H](O)C(C)C)nc(CO)c12,intermediate,5.931072388317928
1655,CHEMBL3955902,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@@H](O)C(C)C)nc(CO)c12,active,7.1944991418416
1656,CHEMBL3981296,COc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@@H](O)CN3CCOCC3)ncc12,active,7.991399828238082
1657,CHEMBL3904162,CCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)[C@@H](O)COC)ncc12,active,8.657577319177793
1658,CHEMBL4114357,CCOc1n[nH]c2cc(NC(=O)N[C@H](c3ccccc3)[C@H](O)COC)ncc12,active,6.085551059301446
1659,CHEMBL4107805,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCCO)c2cn1)c1ccccc1,active,8.795880017344075
1660,CHEMBL4114438,C[C@@H](NC(=O)Nc1cc2[nH]nc(OCCO)c2cn1)c1ccc(F)cc1,active,8.920818753952375
1661,CHEMBL4111414,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OCCO)c2cn1)c1ccc(F)cc1,active,8.823908740944319
1662,CHEMBL4109658,O=C(Nc1cc2[nH]nc(OCCO)c2cn1)N[C@H](COC(F)F)c1ccccc1,active,8.853871964321762
1663,CHEMBL4107602,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC[C@H](O)C(F)(F)F)c2cn1)c1ccccc1,active,8.09151498112135
1664,CHEMBL4113826,C[C@@H](NC(=O)Nc1cc2[nH]nc(OC[C@@H](O)C(F)(F)F)c2cn1)c1ccccc1,active,7.482804102050026
1665,CHEMBL4109208,COCc1nc(NC(=O)N[C@H](C)c2ccc(F)cc2)cc2[nH]nc(OC)c12,active,7.943095148663527
1666,CHEMBL4112005,COCc1nc(NC(=O)N[C@H](COC)c2ccc(F)cc2)cc2[nH]nc(OC)c12,active,7.767003889607846
1667,CHEMBL4110859,COCc1nc(NC(=O)N[C@H](COC)c2ccccc2)cc2[nH]nc(OC)c12,active,7.823908740944319
1668,CHEMBL4115359,COCc1nc(NC(=O)N[C@H](COC(F)F)c2ccccc2)cc2[nH]nc(OC)c12,active,8.065501548756432
1669,CHEMBL3897629,C[C@H](O)COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,8.200659450546418
1670,CHEMBL4111140,C[C@@H](O)COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,active,8.275724130399212
1671,CHEMBL4107021,COCc1nc(NC(=O)N[C@@H](c2ccccc2)[C@H]2CCCO2)cc2[nH]nc(OC)c12,active,6.873219422987991
1672,CHEMBL3934614,COCCNC(=O)Nc1cc2[nH]nc(OC)c2c(COC)n1,active,6.280171713745665
1673,CHEMBL4111402,COCc1nc(NC(=O)N[C@H](CO)c2ccccc2)cc2[nH]nc(OC)c12,active,8.113509274827518
1674,CHEMBL3943581,CCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccccc3)C(C)(C)O)ncc12,active,9.045757490560675
1675,CHEMBL4114281,COc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)nc(OC)c12,active,8.638272163982407
1676,CHEMBL4110521,CNC(=O)OCc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OC)c12,active,8.050609993355087
1677,CHEMBL3895406,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCCOC(F)F)c2cn1)c1ccc(F)cc1,active,9.301029995663981
1678,CHEMBL3966700,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCCOC(F)F)c2cn1)c1ccccc1,active,9.397940008672037
1679,CHEMBL4114532,O=C(Nc1cc2[nH]nc(OCCOC(F)F)c2cn1)N[C@H](CO)c1ccccc1,active,9.221848749616356
1680,CHEMBL3971980,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCCO)c2cn1)c1ccc(F)cc1,active,9.301029995663981
1681,CHEMBL3937971,CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCCO)c2cn1)c1ccccc1,active,9.154901959985743
1682,CHEMBL4114143,O=C(Nc1cc2[nH]nc(OCCO)c2cn1)N[C@H](CO)c1ccccc1,active,9.301029995663981
1683,CHEMBL4108615,C[C@@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCCOC(F)F)c2cn1)c1ccc(F)cc1,active,9.045757490560675
1684,CHEMBL4107375,C[C@@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCCOC(F)F)c2cn1)c1ccccc1,active,9.221848749616356
1685,CHEMBL3956572,C[C@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCCOC(F)F)c2cn1)c1ccccc1,active,9.397940008672037
1686,CHEMBL4115146,C[C@@H](O)[C@@H](NC(=O)Nc1cc2[nH]nc(OCCO)c2cn1)c1ccccc1,active,9.301029995663981
1687,CHEMBL4107858,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)cc3)[C@@H](C)O)ncc12,active,9.096910013008056
1688,CHEMBL3947239,COCCOc1n[nH]c2cc(NC(=O)N[C@@H](c3ccc(F)cc3)[C@H](C)O)ncc12,active,9.221848749616356
1689,CHEMBL4110555,COC[C@@H](NC(=O)Nc1cc2[nH]nc(OCCO)c2cn1)c1ccccc1,active,8.795880017344075
