molecule_chembl_id,canonical_smiles,standard_value,0
CHEMBL3318028,Cn1cc(-c2cnc3ccc(NC(=O)Nc4ccccc4)nc3c2)cn1,191.0,active
CHEMBL3318029,Cn1cc(-c2cnc3ccc(NC(=O)NCc4ccccc4)nc3c2)cn1,30.0,active
CHEMBL3318030,Cn1cc(-c2cnc3ccc(NC(=O)NCCc4ccccc4)nc3c2)cn1,733.0,active
CHEMBL3318032,Cn1cc(-c2cnc3c(NC(=O)NC(C)(C)C)ccnc3c2)cn1,31600.0,inactive
CHEMBL3356114,CC(=O)c1ccc(N2CCN(C(=O)CN3CCC(C(=O)Nc4ccc(O)cc4)C3)CC2)cc1,4000.0,intermediate
CHEMBL3356115,CC(=O)c1ccc(N2CCN(C(=O)CN3CCC(C(=O)Nc4ccc(O)c(Cl)c4)C3)CC2)cc1,1200.0,intermediate
CHEMBL3356116,O=C(Nc1ccc(O)cc1)C1CCN(CC(=O)N2CCN(c3cccc(Cl)c3)CC2)C1,3400.0,intermediate
CHEMBL3356117,CC(=O)c1ccc(N2CCN(C(=O)CN3CC[C@@H](C(=O)Nc4ccc(O)c(Cl)c4)C3)CC2)cc1,360.0,active
CHEMBL3356118,CC(=O)c1ccc(N2CCN(C(=O)CN3CC[C@H](C(=O)Nc4ccc(O)c(Cl)c4)C3)CC2)cc1,3600.0,intermediate
CHEMBL3356119,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3cccc(Cl)c3)CC2)C1,700.0,active
CHEMBL3356120,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(Br)cc3)CC2)C1,5000.0,intermediate
CHEMBL3356121,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ccccc4)cc3)CC2)C1,5600.0,intermediate
CHEMBL3356122,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ccsc4)cc3)CC2)C1,2100.0,intermediate
CHEMBL3356123,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ccoc4)cc3)CC2)C1,1400.0,intermediate
CHEMBL3356124,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3nc4ccccc4s3)CC2)C1,480.0,active
CHEMBL3356125,CC(=O)c1ccc(N2CCN(C(=O)CN3CC[C@@H](C(=O)Nc4ccc(O)cc4Cl)C3)CC2)cc1,12700.0,inactive
CHEMBL3356127,CC(=O)c1ccc(N2CCN(C(=O)CN3CC[C@@H](C(=O)Nc4ccc(O)c(Br)c4)C3)CC2)cc1,440.0,active
CHEMBL3356128,CC(=O)c1ccc(N2CCN(C(=O)CN3CC[C@@H](C(=O)Nc4ccc(O)c(F)c4)C3)CC2)cc1,1300.0,intermediate
CHEMBL3356129,CC(=O)c1ccc(N2CCN(C(=O)CN3CC[C@@H](C(=O)Nc4ccc(O)c(C)c4)C3)CC2)cc1,4200.0,intermediate
CHEMBL507361,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,25.0,active
CHEMBL3398592,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ccc(F)cc4)cc3)CC2)C1,19000.0,inactive
CHEMBL3398609,CC(=O)c1ccc(N2CCN(C(=O)CN3CC[C@@H](C(=O)Nc4ccc(O)cc4)C3)CC2)cc1,6000.0,intermediate
CHEMBL3398608,O=C(Nc1ccc(O)c(F)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,2670.0,intermediate
CHEMBL3398607,CC(C)c1cc(NC(=O)[C@@H]2CCN(CC(=O)N3CCN(c4ccc(-c5ncccn5)cc4)CC3)C2)ccc1O,1800.0,intermediate
CHEMBL3398606,O=C(Nc1ccc(O)c(C2CC2)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,1760.0,intermediate
CHEMBL3398605,O=C(Nc1ccc(O)c(C(F)(F)F)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,100.0,active
CHEMBL3398604,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4nccs4)cc3)CC2)C1,9340.0,intermediate
CHEMBL3398603,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4cnccn4)cc3)CC2)C1,130.0,active
CHEMBL3398602,COc1ncc(-c2ccc(N3CCN(C(=O)CN4CC[C@@H](C(=O)Nc5ccc(O)c(Cl)c5)C4)CC3)cc2)cn1,2670.0,intermediate
CHEMBL3398601,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4cncnc4)cc3)CC2)C1,1800.0,intermediate
CHEMBL3398600,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncc(F)cn4)cc3)CC2)C1,1760.0,intermediate
CHEMBL3398599,CCc1cnc(-c2ccc(N3CCN(C(=O)CN4CC[C@@H](C(=O)Nc5ccc(O)c(Cl)c5)C4)CC3)cc2)nc1,100.0,active
CHEMBL3398598,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,410.0,active
CHEMBL3398597,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4cnco4)cc3)CC2)C1,12000.0,inactive
CHEMBL3398596,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4cccs4)cc3)CC2)C1,20000.0,inactive
CHEMBL3398595,COc1ccc(-c2ccc(N3CCN(C(=O)CN4CC[C@@H](C(=O)Nc5ccc(O)c(Cl)c5)C4)CC3)cc2)cc1,50000.0,inactive
CHEMBL3398593,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4cccc(F)c4)cc3)CC2)C1,2200.0,intermediate
CHEMBL3398594,O=C(Nc1ccc(O)c(Cl)c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ccccc4F)cc3)CC2)C1,1200.0,intermediate
CHEMBL3422092,O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,320.0,active
CHEMBL3577563,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4)cc3)N=C2c2ccccc2)c1,54.0,active
CHEMBL3577564,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4C)cc3)N=C2c2ccccc2)c1,44.0,active
CHEMBL3577565,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4cccc(C)c4)cc3)N=C2c2ccccc2)c1,43.0,active
CHEMBL3577566,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccc(C)cc4)cc3)N=C2c2ccccc2)c1,3.2,active
CHEMBL3577567,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4OC)cc3)N=C2c2ccccc2)c1,4.7,active
CHEMBL3577631,COc1cccc(NC(=O)COc2ccc(/C=C3\N=C(c4ccccc4)N(c4cccc(OC)c4)C3=O)cc2)c1,5.4,active
CHEMBL3577632,COc1ccc(NC(=O)COc2ccc(/C=C3\N=C(c4ccccc4)N(c4cccc(OC)c4)C3=O)cc2)cc1,4.3,active
CHEMBL3577633,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4Cl)cc3)N=C2c2ccccc2)c1,5.3,active
CHEMBL3577634,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4cccc(Cl)c4)cc3)N=C2c2ccccc2)c1,3.4,active
CHEMBL3577635,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccc(Cl)cc4)cc3)N=C2c2ccccc2)c1,4.6,active
CHEMBL3577636,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4)cc3)N=C2c2ccccc2)cc1,23.0,active
CHEMBL3577637,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4C)cc3)N=C2c2ccccc2)cc1,23.0,active
CHEMBL3577638,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4cccc(C)c4)cc3)N=C2c2ccccc2)cc1,78.0,active
CHEMBL3577639,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccc(C)cc4)cc3)N=C2c2ccccc2)cc1,43.0,active
CHEMBL3577640,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4OC)cc3)N=C2c2ccccc2)cc1,89.0,active
CHEMBL3577641,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4cccc(OC)c4)cc3)N=C2c2ccccc2)cc1,21.0,active
CHEMBL3577642,COc1ccc(NC(=O)COc2ccc(/C=C3\N=C(c4ccccc4)N(c4ccc(OC)cc4)C3=O)cc2)cc1,2.3,active
CHEMBL3577643,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4Cl)cc3)N=C2c2ccccc2)cc1,3.5,active
CHEMBL3577644,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4cccc(Cl)c4)cc3)N=C2c2ccccc2)cc1,7.0,active
CHEMBL3577645,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccc(Cl)cc4)cc3)N=C2c2ccccc2)cc1,4.5,active
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,109.5,active
CHEMBL3590124,C=CC(=O)Nc1ccccc1Nc1nc(N[C@H]2CC[C@H](N(C)C)CC2)ncc1Cl,72.0,active
CHEMBL3590123,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccnn2C)ncc1Cl,48.0,active
CHEMBL3590122,C=CC(=O)Nc1ccccc1Nc1nc(NC2CCOCC2)ncc1C,170.0,active
CHEMBL3590121,C=CC(=O)Nc1ccccc1Nc1nc(NC2CCOCC2)ncc1C(F)(F)F,22.0,active
CHEMBL3590120,C=CC(=O)Nc1cnccc1Nc1nc(NC2CCOCC2)ncc1Cl,6.7,active
CHEMBL3590118,C=CC(=O)Nc1ccccc1Nc1nc(NC2CCOCC2)ncc1Cl,19.0,active
CHEMBL3590117,C=CC(=O)Nc1ccccc1Nc1cc(NC2CCOCC2)ncc1Cl,120.0,active
CHEMBL3590116,CNC(=O)c1ccc(F)cc1Nc1cc(NC2CCOCC2)ncc1C(F)(F)F,2100.0,intermediate
CHEMBL3590115,CNC(=O)c1ccccc1Nc1cc(NC2CCOCC2)ncc1Cl,7500.0,intermediate
CHEMBL3590114,CNC(=O)c1ccc(F)cc1Nc1cc(Nc2cc(C)nn2C)ncc1C(F)(F)F,8700.0,intermediate
CHEMBL3590113,CCS(=O)(=O)Nc1ccc2[nH]nc(-c3ccncc3)c2c1,10000.0,inactive
CHEMBL3590112,CCS(=O)(=O)N1CCc2cnc(NC3CCOCC3)nc2C1,10000.0,inactive
CHEMBL3590111,C=CS(=O)(=O)N1CCc2[nH]nc(-c3ccnc(C)c3)c2C1,380.0,active
CHEMBL3590110,C=CS(=O)(=O)Nc1ccc2[nH]nc(-c3ccncc3)c2c1,120.0,active
CHEMBL3590109,C=CS(=O)(=O)N1CCc2cnc(NC3CCOCC3)nc2C1,240.0,active
CHEMBL3590108,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@@H](O)C(=O)/C=C/C[C@H](C)OC2=O,1600.0,intermediate
CHEMBL3590107,O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1,4.0,active
CHEMBL3590106,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,4100.0,intermediate
CHEMBL3590125,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccnn2C)ncc1C,47.0,active
CHEMBL3590119,CCC(=O)Nc1ccccc1Nc1nc(NC2CCOCC2)ncc1Cl,4000.0,intermediate
CHEMBL3604856,O=c1cc(N2CCc3[nH]nc(-c4ccncc4)c3C2)cc[nH]1,5.0,active
CHEMBL3604855,O=c1cc(N2CCc3[nH]nc(-c4ccncc4)c3C2)ccn1Cc1ccccc1Br,4.6,active
CHEMBL3604854,O=c1cc(N2CCc3[nH]nc(-c4ccncc4)c3C2)ccn1Cc1ccc(F)cc1,1.8,active
CHEMBL3604853,Cc1cccc(Cn2ccc(N3CCc4[nH]nc(-c5ccncc5)c4C3)cc2=O)c1,0.7,active
CHEMBL3604852,CS(=O)(=O)c1cccc(Cn2ccc(N3CCc4[nH]nc(-c5ccncc5)c4C3)cc2=O)c1,0.4,active
CHEMBL3604851,O=c1cc(N2CCc3[nH]nc(-c4ccncc4)c3C2)ccn1Cc1cccc(Br)c1,0.2,active
CHEMBL3604850,O=c1cc(N2CCc3[nH]nc(-c4ccncc4)c3C2)ccn1Cc1cccc(Cl)c1,0.3,active
CHEMBL3604849,O=c1cc(N2CCc3[nH]nc(-c4ccncc4)c3C2)ccn1Cc1cccc(F)c1,0.5,active
CHEMBL3604848,O=c1cc(N2CCc3[nH]nc(-c4cccnc4)c3C2)ccn1Cc1ccccc1,76.0,active
CHEMBL3604847,O=c1cc(N2CCc3[nH]nc(-c4ccncc4)c3C2)ccn1Cc1ccccc1,3.0,active
CHEMBL3604846,Cn1cc(-c2n[nH]c3c2CN(c2ccn(Cc4ccccc4)c(=O)c2)CC3)ccc1=O,7.0,active
CHEMBL3604845,O=c1nccc(-c2n[nH]c3c2CN(c2ccn(Cc4ccccc4)c(=O)c2)CC3)[nH]1,550.0,active
CHEMBL3604844,O=c1cc(N2CCc3[nH]nc(-c4ccc(F)cc4)c3C2)ccn1Cc1ccccc1,11.0,active
CHEMBL3604843,Fc1ccc(-c2n[nH]c3c2CN(c2ccccn2)CC3)cc1,89.0,active
CHEMBL3604842,CC(=O)N1CCc2[nH]nc(-c3ccc(F)cc3)c2C1,984.0,active
CHEMBL3608459,O=C1c2cc(-c3ccnc(N[C@@H]4C[C@H](O)C(F)(F)C4)n3)cn2CCCN1[C@H](CO)c1cccc(Cl)c1,61.0,active
CHEMBL3608458,O=C1c2cc(-c3ccnc(N[C@@H]4C[C@H](O)[C@@H](F)C4)n3)cn2CCCN1[C@H](CO)c1ccccc1,69.0,active
CHEMBL3608461,O=C1c2cc(-c3ccnc(N[C@H]4CC[C@@H](O)C4)n3)cn2CCCN1[C@H](CO)c1cccc(Cl)c1,52.0,active
CHEMBL3608460,O=C1c2cc(-c3ccnc(N[C@H]4CC[C@@H](O)C4)n3)cn2CCCN1[C@H](CO)c1ccccc1,278.0,active
CHEMBL3608463,O=C1c2cc(-c3ccnc(NC4CC5(COC5)C4)n3)cn2CCCN1[C@H](CO)c1ccccc1,0.04,active
CHEMBL3608462,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)cn2CCCN1[C@H](CO)c1ccccc1,0.033,active
CHEMBL3608586,O=C1c2cc(-c3ccnc(N[C@@H]4[C@H]5COC[C@H]54)n3)cn2CCCN1[C@H](CO)c1cccc(Cl)c1,0.026,active
CHEMBL3608464,O=C1c2cc(-c3ccnc(NC4CCOCC4F)n3)cn2CCCN1[C@H](CO)c1cccc(Cl)c1,0.035,active
CHEMBL3608587,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)cn2C[C@@H](F)CN1[C@H](CO)c1cccc(Cl)c1,0.05,active
CHEMBL3608589,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)cn2CCCN1[C@H](CO)c1cc(F)cc(Cl)c1,0.019,active
CHEMBL3608588,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)cn2CCCN1[C@H](CO)c1cccc(Cl)c1,0.01,active
CHEMBL3608591,O=C1c2cc(-c3ccnc(NC4CCOCC4)n3)cn2CCN1[C@H](CO)c1cccc(Cl)c1,0.16,active
CHEMBL3608590,CC(C)Nc1nccc(-c2cc3n(c2)CCN(Cc2ccccc2)C3=O)n1,76.0,active
CHEMBL3544964,Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1,0.3,active
CHEMBL3628249,c1ccc(-c2cnc3[nH]ccc3n2)cc1,50100.0,inactive
CHEMBL3628252,NC(=O)c1ccc(-c2cnc3[nH]ccc3n2)cc1,44100.0,inactive
CHEMBL3628253,COc1ccc(-c2cnc3[nH]ccc3n2)cc1,89700.0,inactive
CHEMBL3628254,Fc1ccc(-c2cnc3[nH]ccc3n2)cc1,29700.0,inactive
CHEMBL3628255,Oc1ccc(-c2cnc3[nH]ccc3n2)cc1,12400.0,inactive
CHEMBL3628256,c1cc(-c2cnc3[nH]ccc3n2)ccn1,11700.0,inactive
CHEMBL3628257,Fc1cc(-c2cnc3[nH]ccc3n2)ccn1,21600.0,inactive
CHEMBL3628360,c1cncc(-c2cnc3[nH]ccc3n2)c1,71500.0,inactive
CHEMBL3628361,c1cc2nc(-c3cn[nH]c3)cnc2[nH]1,5900.0,intermediate
CHEMBL3628362,Cn1cc(-c2cnc3[nH]ccc3n2)cn1,22500.0,inactive
CHEMBL3628363,Cc1n[nH]c(C)c1-c1cnc2[nH]ccc2n1,14000.0,inactive
CHEMBL3628364,Cc1n[nH]cc1-c1cnc2[nH]ccc2n1,22200.0,inactive
CHEMBL3628365,c1cc2nc(-c3ccc4cn[nH]c4c3)cnc2[nH]1,31900.0,inactive
CHEMBL3628366,c1cncc(-c2cnc3[nH]cc(-c4cccnc4)c3n2)c1,407.0,active
CHEMBL3628367,c1cc(-c2cnc3[nH]cc(-c4cncnc4)c3n2)ccn1,2200.0,intermediate
CHEMBL3628368,c1cncc(-c2c[nH]c3ncc(-c4cn[nH]c4)nc23)c1,280.0,active
CHEMBL3628369,c1ncc(-c2c[nH]c3ncc(-c4cn[nH]c4)nc23)cn1,1050.0,intermediate
CHEMBL3628370,COc1ccc(-c2c[nH]c3ncc(-c4ccncc4)nc23)cn1,252.0,active
CHEMBL3628371,Nc1ccc(-c2c[nH]c3ncc(-c4ccncc4)nc23)cn1,468.0,active
CHEMBL3628372,Cc1ccc(-c2c[nH]c3ncc(-c4ccncc4)nc23)cn1,634.0,active
CHEMBL3628373,Clc1ccc(-c2c[nH]c3ncc(-c4ccncc4)nc23)cn1,182.0,active
CHEMBL3628374,c1cc(-c2cnc3[nH]cc(-c4ccn[nH]4)c3n2)ccn1,940.0,active
CHEMBL3628375,c1cc(-c2cnc3[nH]cc(-c4cn[nH]c4)c3n2)ccn1,354.0,active
CHEMBL3628377,CCn1cc(-c2c[nH]c3ncc(-c4ccncc4)nc23)cn1,149.0,active
CHEMBL3628378,CCCn1cc(-c2c[nH]c3ncc(-c4ccncc4)nc23)cn1,71.0,active
CHEMBL3628379,CC(C)Cn1cc(-c2c[nH]c3ncc(-c4ccncc4)nc23)cn1,91.0,active
CHEMBL3628380,OCCCn1cc(-c2c[nH]c3ncc(-c4ccncc4)nc23)cn1,623.0,active
CHEMBL3628381,c1cc(-c2cnc3[nH]cc(-c4cnn(CCN5CCOCC5)c4)c3n2)ccn1,416.0,active
CHEMBL3628382,c1ccc(CCn2cc(-c3c[nH]c4ncc(-c5ccncc5)nc34)cn2)cc1,2000.0,intermediate
CHEMBL3628383,c1ccc(Cn2cc(-c3c[nH]c4ncc(-c5ccncc5)nc34)cn2)cc1,37.0,active
CHEMBL3628376,Cn1cc(-c2c[nH]c3ncc(-c4ccncc4)nc23)cn1,72.0,active
CHEMBL1922218,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@H](C)O,23000.0,inactive
CHEMBL1922219,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,20000.0,inactive
CHEMBL3752989,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)O,9800.0,intermediate
CHEMBL99203,Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1200.0,intermediate
CHEMBL3753529,Cc1ccc(-n2nnc3c(=O)n(CC(=O)NCc4ccc5c(c4)OCO5)cnc32)cc1C,11000.0,inactive
CHEMBL3752694,COc1cc2nc(NC(=O)c3csc(COc4ccc(F)cc4)n3)sc2cc1OC,82000.0,inactive
CHEMBL3753412,NC1=Nc2nc3cc4c(cc3n2C(c2ccc(OCc3cn5ccccc5n3)cc2)N1)OCCCO4,47000.0,inactive
CHEMBL3781651,COc1ccc(-c2cnc3c(Nc4ccc(N5CCCCC5)cc4)nccc3n2)cc1,1440.0,intermediate
CHEMBL3780758,c1ccc(-c2cnc3c(Nc4ccc(N5CCCCC5)cc4)nccc3n2)cc1,1420.0,intermediate
CHEMBL3781479,c1ccc(-c2cnc3c(Nc4ccc(N5CCCCC5)cc4)cncc3n2)cc1,2340.0,intermediate
CHEMBL3781939,COc1ccc(NC(=O)Nc2cncc3nc(-c4ccccc4)cnc23)cc1,5250.0,intermediate
CHEMBL3781795,c1ccc(-c2cnc3cnc(Nc4ccc(N5CCCCC5)cc4)cc3n2)cc1,23240.0,inactive
CHEMBL3781989,c1ccc(-c2cnc3cncc(Nc4ccc(N5CCCCC5)cc4)c3n2)cc1,2020.0,intermediate
CHEMBL3780632,c1ccc(-c2cnc3cncc(Nc4ccc(N5CCOCC5)cc4)c3n2)cc1,8430.0,intermediate
CHEMBL3782019,COc1ccc(-c2cnc3cncc(Nc4cc(OC)ccc4OC)c3n2)cc1,3790.0,intermediate
CHEMBL3780971,COc1ccc(-c2cnc3cncc(Nc4ccc(N5CCCCC5)cc4)c3n2)cc1,3130.0,intermediate
CHEMBL3781696,COc1ccc(-c2cnc3cncc(Nc4ccc(N5CCOCC5)cc4)c3n2)cc1,4260.0,intermediate
CHEMBL3781028,c1ccc(Nc2cncc3ncc(-c4ccc(N5CCCCC5)cc4)nc23)cc1,12210.0,inactive
CHEMBL3781610,COc1cccc(Nc2cncc3ncc(-c4ccc(N5CCCCC5)cc4)nc23)c1,16630.0,inactive
CHEMBL3798604,O=C(NCCOc1ccccc1)c1ccc2[nH]nc(-c3ccncc3)c2c1,63.3,active
CHEMBL3799819,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3ccccc3)c2)c(Cl)cn1,15.9,active
CHEMBL3799228,O=C(NCCNc1ccccc1)c1ccc2[nH]nc(-c3ccncc3)c2c1,139.5,active
CHEMBL3798926,O=C(NCCCc1ccccc1)c1ccc2[nH]nc(-c3ccncc3)c2c1,33.8,active
CHEMBL3797548,CC(CNC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)Oc1ccccc1,38.6,active
CHEMBL3799370,CC(CNC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)OCc1ccccc1,88.7,active
CHEMBL3798163,O=C(NCCc1ccccc1)c1ccc2[nH]nc(-c3ccncc3)c2c1,19.4,active
CHEMBL3798109,O=C(NCc1ccccc1)c1ccc2[nH]nc(-c3ccncc3)c2c1,50.6,active
CHEMBL3799863,O=C(NCCc1cccc(Cl)c1)c1ccc2[nH]nc(-c3ccncc3)c2c1,424.6,active
CHEMBL3799716,O=C(NCc1cccc(Cl)c1)c1ccc2[nH]nc(-c3ccncc3)c2c1,12.6,active
CHEMBL3798631,CC(NC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)c1cccc(Cl)c1,53.1,active
CHEMBL3797667,C[C@@H](NC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)c1cccc(Cl)c1,25.8,active
CHEMBL3798137,C[C@H](NC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)c1cccc(Cl)c1,468.6,active
CHEMBL3800189,CCC(NC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)c1cccc(Cl)c1,58.9,active
CHEMBL3799725,O=C(N[C@@H](CO)c1cccc(Cl)c1)c1ccc2[nH]nc(-c3ccncc3)c2c1,219.0,active
CHEMBL3797756,O=C(N[C@H](CO)c1cccc(Cl)c1)c1ccc2[nH]nc(-c3ccncc3)c2c1,7.0,active
CHEMBL3797246,O=C(NC(CO)c1cc(Cl)cc(Cl)c1)c1ccc2[nH]nc(-c3ccncc3)c2c1,61.1,active
CHEMBL3797587,CC(NC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)c1ccccc1Cl,16.7,active
CHEMBL3800263,O=C(NCc1ccccc1Cl)c1ccc2[nH]nc(-c3ccncc3)c2c1,31.3,active
CHEMBL3797696,O=C(NCc1c(Cl)cccc1Cl)c1ccc2[nH]nc(-c3ccncc3)c2c1,153.7,active
CHEMBL3799113,O=C(NCc1ccc(Cl)c(F)c1Cl)c1ccc2[nH]nc(-c3ccncc3)c2c1,11.9,active
CHEMBL3800134,O=C(NC(CO)c1cccc(Cl)c1)c1ccc2[nH]nc(-c3ccncc3)c2c1,24.1,active
CHEMBL3799663,O=C(NC(CO)c1cccc(Cl)c1)c1ccc2[nH]nc(-c3ccccc3)c2c1,276.4,active
CHEMBL3798700,O=C(NC(CO)c1cccc(Cl)c1)c1ccc2[nH]nc(C3CCOCC3)c2c1,297.0,active
CHEMBL3798015,Cc1cc(-c2n[nH]c3ccc(C(=O)NC(CO)c4cccc(Cl)c4)cc23)ccn1,17.9,active
CHEMBL3799983,O=C(NC(CO)c1cccc(Cl)c1)c1ccc2[nH]nc(-c3ccc(O)c(F)c3)c2c1,32.9,active
CHEMBL3797827,Nc1cc(-c2n[nH]c3ccc(C(=O)NC(CO)c4cccc(Cl)c4)cc23)ccn1,15.6,active
CHEMBL3798692,CC(NC(=O)c1ccc2[nH]nc(-c3cc(F)c(O)c(F)c3)c2c1)c1cccc(Cl)c1,22.4,active
CHEMBL3797371,Cc1cc(-c2n[nH]c3ccc(C(=O)NC(C)c4cccc(Cl)c4)cc23)cc(C)n1,109.5,active
CHEMBL3797242,O=C(NCc1c(Cl)cncc1Cl)c1ccc2[nH]nc(-c3ccncc3)c2c1,9.3,active
CHEMBL3799614,O=C(NCc1ccnc(Cl)c1)c1ccc2[nH]nc(-c3ccncc3)c2c1,22.5,active
CHEMBL3798257,Cc1cc(-c2n[nH]c3ccc(C(=O)NC(C)c4c(Cl)cncc4Cl)cc23)ccn1,16.7,active
CHEMBL3798401,Cc1cc(-c2n[nH]c3ccc(C(=O)N[C@H](C)c4c(Cl)cccc4Cl)cc23)ccn1,632.0,active
CHEMBL3798624,Cc1cc(-c2n[nH]c3ccc(C(=O)N[C@@H](C)c4c(Cl)cccc4Cl)cc23)ccn1,9.5,active
CHEMBL3798526,Cc1cc(-c2n[nH]c3ccc(C(=O)NC(C)c4ccncc4)cc23)ccn1,225.8,active
CHEMBL3797917,Cc1cc(-c2n[nH]c3ccc(C(=O)NCc4c(Cl)cnc(Cl)c4Cl)cc23)ccn1,7.9,active
CHEMBL3799117,Cc1cc(-c2n[nH]c3ccc(C(=O)NC(C)c4c(Cl)cnc(Cl)c4Cl)cc23)ccn1,13.2,active
